MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190101,06001,Alameda County,CA,0.00,100.00,49.68,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06001,Alameda County,CA,0.00,100.00,49.68,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06001,Alameda County,CA,0.00,100.00,49.68,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06001,Alameda County,CA,0.00,100.00,49.68,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06001,Alameda County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06001,Alameda County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06001,Alameda County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,1
20181023,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,1
20181016,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,1
20181009,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,1
20181002,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,1
20180925,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,1
20180918,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,1
20180911,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,1
20180904,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,1
20180828,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,1
20180821,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,1
20180814,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,1
20180807,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,1
20180731,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,1
20180724,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,1
20180717,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,1
20180710,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,1
20180703,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,1
20180626,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,1
20180619,06001,Alameda County,CA,57.94,42.06,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,1
20180612,06001,Alameda County,CA,58.41,41.59,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,1
20180605,06001,Alameda County,CA,58.41,41.59,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,1
20180529,06001,Alameda County,CA,58.41,41.59,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,1
20180522,06001,Alameda County,CA,58.41,41.59,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,1
20180515,06001,Alameda County,CA,58.49,41.51,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,1
20180508,06001,Alameda County,CA,57.67,42.33,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,1
20180501,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,1
20180424,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,1
20180417,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,1
20180410,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,1
20180403,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180327,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180320,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180313,06001,Alameda County,CA,55.09,44.91,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180306,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180227,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180130,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180123,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180116,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20190101,06003,Alpine County,CA,98.61,1.39,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06003,Alpine County,CA,98.61,1.39,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06003,Alpine County,CA,98.61,1.39,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06003,Alpine County,CA,98.61,1.39,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06003,Alpine County,CA,98.61,1.39,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06003,Alpine County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06003,Alpine County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06003,Alpine County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06003,Alpine County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,06003,Alpine County,CA,31.64,68.36,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,1
